OUTLET_CODE,SALES_UNITS,UNIT_PTR,FREQUENCY,PRODUCT_CODE_ENCODED,CLUSTER
OL238775,29.666666666666668,7.440476190295139,12,51.083333333333336,0
OL238776,17.11111111111111,12.71103896101852,9,34.111111111111114,0
OL238777,14.3,21.209415588125,10,53.8,0
OL238778,5.352941176470588,71.24522536289216,17,43.294117647058826,0
OL238779,15.703703703703704,7.903439155347223,27,43.148148148148145,0
OL238780,14.125,36.78977272734375,16,49.375,0
OL238781,6.190476190476191,102.42540198085317,42,54.285714285714285,0
OL238782,10.8,41.448051948750006,10,46.5,0
OL238783,15.214285714285714,17.25417440074405,14,56.42857142857143,0
OL238784,14.32,5.464285714459524,25,45.88,0
OL238785,14.571428571428571,6.026785714910715,28,45.392857142857146,0
OL238786,17.272727272727273,6.899350650306373,11,43.54545454545455,0
OL238787,11.083333333333334,22.87202381015952,24,29.208333333333332,0
OL238788,17.0,19.772727272142856,14,43.214285714285715,0
OL238789,27.571428571428573,11.011904763257919,21,59.904761904761905,0
OL238790,25.575,7.209821428923952,40,53.1,0
OL238791,15.076923076923077,6.524725275657052,13,54.53846153846154,0
OL238792,15.68421052631579,34.330143543267546,19,52.21052631578947,0
OL238793,24.571428571428573,8.29081632702381,7,50.57142857142857,0
OL238794,15.736842105263158,7.471804512545795,19,44.05263157894737,0
OL238795,13.75,31.407467531562503,20,56.5,0
OL238796,19.6875,7.714843751076517,64,52.6875,0
OL238797,25.923076923076923,8.859890111755279,13,58.84615384615385,0
OL238798,5.0,112.99062048917439,81,45.592592592592595,1
OL238799,18.25,11.837459416731772,16,57.4375,0
OL238800,12.473684210526315,25.787764868771934,19,53.26315789473684,0
OL238801,210.53333333333333,8.69047619118435,15,61.6,0
OL238802,10.52,45.73051946736667,25,55.92,0
OL238803,17.25,6.138392857634804,8,56.375,0
OL238804,13.5,25.66287878388889,6,42.5,0
OL238805,13.714285714285714,5.102040816448413,21,42.857142857142854,0
OL238806,16.266666666666666,88.67965367312499,15,57.8,0
OL238807,14.72,8.81623376770119,25,56.08,0
OL238808,7.785714285714286,48.788265296808035,28,45.964285714285715,0
OL238809,20.0,7.291666667222223,6,61.333333333333336,0
OL238810,18.166666666666668,8.556547621200982,12,48.25,0
OL238811,2.838709677419355,104.54545454290323,31,68.96774193548387,0
OL238812,106.5,135.18668831583332,4,76.5,0
OL238813,24.333333333333332,8.48214285853588,12,42.5,0
OL238814,10.133333333333333,52.09090908666667,15,43.13333333333333,0
OL238815,16.0,8.92857143125,7,39.857142857142854,0
OL238816,4.352941176470588,96.30061115332107,17,40.23529411764706,0
OL238817,46.0,93.10064938072917,2,58.5,0
OL238818,107.3,34.23457792484301,20,51.15,0
OL238819,8.5,69.52597402959375,20,46.1,0
OL238820,13.818181818181818,5.275974026212121,11,47.54545454545455,0
OL238821,16.11111111111111,7.78769841420139,18,43.55555555555556,0
OL238822,17.28,6.6071428577916675,25,40.36,0
OL238823,21.333333333333332,8.928571430208335,3,44.666666666666664,0
OL238824,20.0,8.392857142104166,10,50.3,0
OL238825,10.444444444444445,34.262265514814814,9,49.77777777777778,0
OL238826,13.090909090909092,4.464285714015151,11,44.45454545454545,0
OL238827,22.7,8.797376095053647,10,54.1,0
OL238828,17.0,8.333333335498367,9,51.333333333333336,0
OL238829,16.82758620689655,6.619458128908046,29,52.06896551724138,0
OL238830,18.53846153846154,24.119630371875,13,57.53846153846154,0
OL238831,20.545454545454547,7.38636363720644,22,53.13636363636363,0
OL238832,17.7,8.035714287316178,10,53.7,0
OL238833,5.642857142857143,95.35482375254465,14,53.92857142857143,0
OL238834,6.625,83.37053572109374,8,62.375,0
OL238835,205.71428571428572,4.46428571297619,7,31.571428571428573,0
OL238836,36.52173913043478,40.827922073385736,23,57.0,0
OL238837,4.975,197.88068181979168,40,49.125,1
OL238838,6.739130434782608,61.18294748555253,23,41.69565217391305,0
OL238839,7.296296296296297,94.05483405911401,27,41.77777777777778,0
OL238840,7.2727272727272725,75.97402597473484,11,45.45454545454545,0
OL238841,17.88235294117647,8.876050422426472,17,49.94117647058823,0
OL238842,7.458333333333333,79.51569263734375,24,50.333333333333336,0
OL238843,4.1911764705882355,118.73519862677696,68,53.63235294117647,0
OL238844,28.714285714285715,21.28942486259921,7,46.714285714285715,0
OL238845,20.166666666666668,8.92857143057598,12,45.833333333333336,0
OL238846,17.6,8.9285714309375,10,49.6,0
OL238847,16.25,8.816964287760417,8,55.125,0
OL238848,17.0,31.235014985977564,13,44.23076923076923,0
OL238849,16.727272727272727,6.89935065032197,11,55.09090909090909,0
OL238850,11.533333333333333,97.27272728577778,15,58.8,0
OL238851,16.2,30.8116883175,5,54.8,0
OL238852,17.055555555555557,10.558261185532409,18,45.388888888888886,0
OL238853,24.086206896551722,8.479903717209686,58,45.5,0
OL238854,3.9741379310344827,170.57461934831178,116,47.525862068965516,1
OL238855,4.107142857142857,148.49837662142858,28,51.5,1
OL238856,8.625,99.03003248255209,8,47.75,0
OL238857,9.0,88.97488540908317,34,48.85294117647059,0
OL238858,16.0,8.482142859375,2,70.0,0
OL238859,15.73913043478261,28.68224167151268,23,46.43478260869565,0
OL238860,14.636363636363637,56.71487603863637,11,61.0,0
OL238861,4.195652173913044,174.1452569152174,46,49.869565217391305,1
OL238862,8.142857142857142,201.36827457363944,49,49.51020408163265,1
OL238863,17.0,29.134199136458335,6,46.833333333333336,0
OL238864,6.14,175.34090909133334,50,49.66,1
OL238865,10.0,84.21536796791666,6,40.833333333333336,0
OL238866,20.0,6.696428571875,4,52.0,0
OL238867,8.666666666666666,193.4776038097588,57,48.10526315789474,1
OL238868,3.52,151.68701298596667,25,48.44,1
OL238869,5.25,104.54545454916666,12,68.5,0
OL238870,17.0,6.696428572291667,4,45.25,0
OL238871,12.0,4.4642857141666665,2,43.0,0
OL238872,16.0,8.92857143125,5,56.2,0
OL238873,16.0,8.92857143125,3,56.666666666666664,0
OL238874,12.0,4.4642857141666665,4,43.0,0
OL238875,14.4,7.142857144416666,5,57.2,0
OL238876,7.724137931034483,96.16883116875,29,47.06896551724138,0
OL238877,18.0,7.812500001562501,4,48.25,0
OL238878,9.0,32.646103890625,2,34.0,0
OL238879,17.0,26.737012986562497,2,28.5,0
OL238880,16.0,8.92857143125,3,42.0,0
OL238923,6.829896907216495,191.7217554741486,388,46.108247422680414,1
OL238924,9.476190476190476,64.02365491815476,21,55.666666666666664,0
OL238925,1.0,99.09090909,1,33.0,0
OL238926,6.261061946902655,85.16980806724925,226,51.63274336283186,1
OL238927,12.380952380952381,51.43089054076389,21,46.714285714285715,0
OL238929,21.355555555555554,76.52056276899769,45,38.977777777777774,0
OL238930,28.0,8.184523810416668,6,66.5,0
OL238931,8.25,66.29599566779761,12,41.333333333333336,0
OL238932,25.62962962962963,8.531746033780864,27,61.666666666666664,0
OL238934,16.0,8.92857143125,1,35.0,0
OL238935,13.194444444444445,29.14727633609784,36,44.25,0
OL238936,11.71875,23.805296263865273,32,40.0625,0
OL238937,12.25,48.7418831234375,4,50.5,0
OL238940,14.916666666666666,55.93885281875,12,43.0,0
OL238941,39.53333333333333,117.49458874144098,30,50.13333333333333,0
OL238942,14.0,6.696428572708333,4,56.5,0
OL238943,44.285714285714285,14.66836734331101,14,24.714285714285715,0
OL238944,6.23404255319149,175.77231279323402,188,48.547872340425535,1
OL238945,20.0,6.696428571875,2,59.5,0
OL238946,22.274509803921568,16.82995925783705,51,53.84313725490196,0
OL238947,21.2,7.8571428583088245,5,64.2,0
OL238948,11.559322033898304,57.949867930266905,59,45.3728813559322,0
OL238949,5.042553191489362,164.1200706593979,329,46.63525835866261,1
OL238950,16.623931623931625,63.80397380251379,117,46.77777777777778,0
OL238951,2.0288713910761156,157.61597982117672,381,50.664041994750654,1
OL238952,268.0,7.254464286263021,8,59.625,0
OL238953,15.342105263157896,64.67959671655153,38,48.578947368421055,0
OL238954,16.0,8.92857143125,2,60.0,0
OL238955,13.298245614035087,53.8080997959764,57,45.80701754385965,0
OL238956,13.175925925925926,108.81538600588448,108,50.03703703703704,1
OL238957,10.333333333333334,51.56866281769426,27,52.51851851851852,0
OL238958,5.706896551724138,145.80888938778378,58,40.793103448275865,1
OL238959,13.272727272727273,40.112898465498,44,42.25,0
OL238960,22.074074074074073,14.000120251714325,27,55.370370370370374,0
OL238961,18.076923076923077,6.410256410850302,39,54.07692307692308,0
OL238962,22.346153846153847,13.330419581431624,26,54.46153846153846,0
OL238963,24.076923076923077,8.745837496054131,39,49.58974358974359,0
OL238964,7.375690607734807,121.66189818502492,362,47.33977900552486,1
OL238965,3.40625,105.60470779151042,32,34.8125,0
OL238966,17.86111111111111,13.07494588972801,36,63.833333333333336,0
OL238967,12.0,81.72963399829545,11,42.63636363636363,0
OL238968,17.0,17.711038959916667,15,48.0,0
OL238969,8.5,63.555194815625,2,60.5,0
OL238976,10.382022471910112,90.47825769863998,89,40.03370786516854,0
OL238977,12.81081081081081,73.55080730335627,74,47.62162162162162,0
OL238978,14.76923076923077,7.55494505676282,13,48.69230769230769,0
OL238979,14.222222222222221,4.960317460162037,9,40.0,0
OL238981,12.333333333333334,8.184523809166667,6,39.833333333333336,0
OL238982,10.098901098901099,188.18389943265313,546,46.24908424908425,1
OL238986,18.136363636363637,14.739521845716991,22,53.18181818181818,0
OL238987,11.878787878787879,28.807064147316918,33,49.75757575757576,0
OL238989,13.333333333333334,42.83163265342758,42,48.88095238095238,0
OL238990,15.529411764705882,6.302521009068627,17,49.529411764705884,0
OL238991,9.727272727272727,41.16587957704545,11,46.36363636363637,0
OL238992,18.275862068965516,7.820197046035751,29,54.241379310344826,0
OL238994,2.7551020408163267,239.42320435059523,49,54.48979591836735,1
OL238999,2.980392156862745,200.05872803762867,102,35.6764705882353,1
OL239000,9.615384615384615,73.87998365252358,143,47.94405594405595,0
OL239001,14.25,35.12581169375,4,43.75,0
OL239002,6.45945945945946,135.66755879104596,74,49.054054054054056,1
OL239003,17.8,6.473214286697917,20,48.45,0
OL239004,7.909090909090909,65.88400236564773,22,48.68181818181818,0
OL239005,9.592592592592593,52.47534873018065,27,49.0,0
OL239008,6.016666666666667,152.30357142686458,60,42.733333333333334,1
OL239009,8.84,33.11558441567647,25,49.64,0
OL239010,14.352941176470589,7.090336135980393,17,41.23529411764706,0
OL239011,16.967741935483872,9.187788020698925,31,50.483870967741936,0
OL239015,3.0185185185185186,138.28162578328704,54,44.96296296296296,1
OL239016,9.074468085106384,92.26478308930334,282,41.336879432624116,1
OL239017,19.0,7.6562500012187495,40,57.9,0
OL239018,1.625,99.09090910104166,8,47.75,0
OL239019,9.6875,45.63108766259115,16,44.75,0
OL239020,9.025641025641026,108.44044844179666,117,43.46153846153846,1
OL239021,24.35,16.886363635625,20,56.85,0
OL239022,16.0,6.924198251883503,49,45.244897959183675,0
OL239024,7.46875,128.85475852444662,64,39.875,1
OL239025,13.714285714285714,6.377551021488095,7,53.142857142857146,0
OL239026,16.761904761904763,8.886054424255954,21,60.0,0
OL239027,13.515625,64.02622768204101,64,48.859375,0
OL239029,21.015625,22.078429383184677,64,47.484375,0
OL239030,11.68141592920354,57.94104125947271,113,49.31858407079646,0
OL239031,3.0,99.75919913402777,12,49.916666666666664,0
OL239033,36.0,7.440476191388889,3,59.666666666666664,0
OL239034,15.48,15.427272729059805,25,51.2,0
OL239035,27.07158836689038,181.05135729555317,447,47.080536912751676,1
OL239037,17.93103448275862,7.0812807891379315,29,43.48275862068966,0
OL239038,15.0,7.812500001979167,8,43.0,0
OL239039,14.846153846153847,20.829170828846152,13,51.61538461538461,0
OL239040,16.5,20.447781386821624,36,48.5,0
OL239042,16.727272727272727,6.89935065032197,11,49.45454545454545,0
OL239043,1.0,159.0909091,1,70.0,0
OL239047,5.880466472303207,187.3129567255912,343,46.04373177842566,1
OL239048,13.486486486486486,59.94208494372484,148,48.83108108108108,0
OL239049,15.333333333333334,8.184523811736112,6,59.833333333333336,0
OL239050,4.788235294117647,110.33804430688775,85,47.61176470588235,1
OL239051,2.1492537313432836,149.04899205670398,67,36.73134328358209,1
OL239056,17.22222222222222,29.662698408983527,18,61.666666666666664,0
OL239058,14.4375,18.30357143046875,16,53.8125,0
OL239059,4.336,175.48142857493167,250,51.444,1
OL239061,20.0,30.883838386574073,9,53.22222222222222,0
OL239062,11.588235294117647,20.71142093252451,17,45.05882352941177,0
OL239063,18.272727272727273,8.90827922283311,44,60.02272727272727,0
OL239065,3.7846153846153845,175.12937062834936,65,43.86153846153846,1
OL239071,18.166666666666668,8.556547619774305,12,36.75,0
OL239072,12.666666666666666,289.72537878670636,12,39.833333333333336,1
OL239073,17.25,6.696428571832108,4,40.0,0
OL239074,28.51851851851852,95.64874939706017,27,42.851851851851855,0
OL239075,7.661538461538462,98.79320679538141,65,49.738461538461536,0
OL239079,13.571428571428571,26.391465677044813,14,50.142857142857146,0
OL239080,14.533333333333333,128.95454545427776,15,39.733333333333334,0
OL239081,6.9727891156462585,84.67598727640664,147,42.91156462585034,1
OL239082,15.96875,13.616071430729168,32,55.3125,0
OL239083,15.928571428571429,43.338358069851196,14,46.92857142857143,0
OL239085,10.4,54.28409090777084,10,51.4,0
OL239086,8.956043956043956,79.47757599504828,182,50.15384615384615,1
OL239087,19.364883401920437,189.1581712187551,729,49.31687242798354,1
OL239088,16.1,24.3100649334375,10,62.2,0
OL239089,3.976923076923077,177.1468531415785,130,48.5,1
OL239090,3.913793103448276,187.2664630101478,406,48.943349753694584,1
OL239091,5.582329317269076,134.22351744791166,249,49.76305220883534,1
OL239092,22.0,5.803571427881945,6,57.333333333333336,0
OL239093,12.0,4.4642857141666665,2,43.0,0
OL239094,10.0,38.61471861724537,9,21.11111111111111,0
OL239096,8.5,54.009740260625,2,73.0,0
OL239097,14.736842105263158,30.838174982785088,19,56.578947368421055,0
OL239098,13.365384615384615,82.92239010837339,52,53.40384615384615,0
OL239102,12.32258064516129,5.4723502304301075,31,46.38709677419355,0
OL239103,17.054054054054053,9.051421550530083,37,48.4054054054054,0
OL239105,11.444444444444445,65.16323953791667,18,45.166666666666664,0
OL239106,4.712389380530974,147.33263417862474,452,47.41814159292036,1
OL239107,21.666666666666668,7.812500001605904,24,56.75,0
OL239109,3.5388349514563107,175.73146513666174,206,43.4126213592233,1
OL239111,10.2,50.17532467708334,10,44.2,0
OL239112,16.555555555555557,8.382936509849538,36,48.333333333333336,0
OL239113,9.982905982905983,136.91017316387192,117,46.64102564102564,1
OL239114,9.5,54.009740265625,2,69.5,0
OL239115,3.8986486486486487,143.996797123011,148,48.46621621621622,1
OL239116,23.265625,8.928571429902918,64,53.671875,0
OL239119,38.22222222222222,25.85678210932518,18,46.05555555555556,0
OL239120,20.58823529411765,8.771008405430965,34,53.911764705882355,0
OL239121,20.519607843137255,7.790984292293029,102,53.27450980392157,0
OL239122,128.8,61.15422077688756,20,49.75,0
OL239123,17.81081081081081,8.035714287091835,37,54.08108108108108,0
OL239124,20.551724137931036,13.819973132161582,87,49.827586206896555,0
OL239125,16.533333333333335,8.928571430875001,15,59.8,0
OL239126,21.46153846153846,10.154845156346154,13,57.92307692307692,0
OL239127,16.923076923076923,8.58516483738782,13,57.38461538461539,0
OL239129,23.428571428571427,8.45025510357887,28,59.392857142857146,0
OL239130,18.962962962962962,8.895502647569446,27,56.03703703703704,0
OL239131,15.555555555555555,8.432539684907407,9,49.888888888888886,0
OL239132,8.464788732394366,130.4261173111072,213,49.29577464788732,1
OL239133,15.5,6.6964285725,16,55.4375,0
OL239135,21.235294117647058,16.716004582438728,17,50.0,0
OL239137,7.583333333333333,71.33252163666958,84,56.976190476190474,0
OL239139,3.111111111111111,127.03463204150927,9,38.44444444444444,0
OL239140,16.0,8.92857143125,3,60.0,0
OL239141,9.666666666666666,26.58549783680556,6,52.166666666666664,0
OL239142,11.0,52.92207792083334,3,51.333333333333336,0
OL239143,6.305084745762712,95.3585186025918,59,55.20338983050848,0
OL239144,8.928571428571429,68.3951762449256,14,44.5,0
OL239145,18.0,29.05548996159091,11,55.90909090909091,0
OL239146,3.5,87.99057649624746,82,44.426829268292686,0
OL239147,2.057142857142857,168.53506493380002,175,35.54857142857143,1
OL239148,16.0625,18.313717534479167,16,52.5,0
OL239149,17.441176470588236,8.403361346649366,34,56.23529411764706,0
OL239150,31.28125,22.933238636985678,32,42.3125,0
OL239151,20.0,7.812500001171875,8,48.5,0
OL239152,19.302325581395348,9.022009968516112,86,49.33720930232558,0
OL239153,12.771428571428572,74.29452690268056,35,50.94285714285714,0
OL239154,24.074074074074073,10.18157768263783,27,53.148148148148145,0
OL239155,14.666666666666666,7.109788361033951,27,45.2962962962963,0
OL239156,6.7272727272727275,177.14580872653744,11,43.18181818181818,1
OL239157,6.017578125,145.55857472549522,512,47.37109375,1
OL239158,16.0,8.92857143125,1,60.0,0
OL239159,18.0188679245283,9.763997796514674,53,54.16981132075472,0
OL239160,10.02155172413793,81.1388826680379,232,49.47844827586207,1
OL239161,15.741935483870968,14.26476749297221,62,47.37096774193548,0
OL239162,7.516042780748663,175.81718637643135,374,45.22727272727273,1
OL239163,6.571428571428571,104.77040815910713,7,56.142857142857146,0
OL239164,18.73913043478261,60.82086391906703,23,47.82608695652174,0
OL239165,13.454545454545455,73.59282762541666,22,44.0,0
OL239166,6.594272076372315,144.63548285474604,419,45.673031026252985,1
OL239167,5.4601449275362315,158.9946828537972,276,47.2536231884058,1
OL239168,19.162790697674417,13.799456359496125,43,55.55813953488372,0
OL239169,14.897435897435898,39.70695970674899,39,54.43589743589744,0
OL239170,8.5,20.979437229444443,6,44.166666666666664,0
OL239171,13.421052631578947,30.634825699776787,38,53.6578947368421,0
OL239172,12.882352941176471,16.238540868088233,17,50.88235294117647,0
OL239173,15.73076923076923,20.613761241421475,26,59.34615384615385,0
OL239174,15.263157894736842,23.887559810210266,19,54.8421052631579,0
OL239176,13.8,30.008658009131945,30,38.53333333333333,0
OL239177,13.4,56.993506498125,5,75.6,0
OL239178,16.21875,28.99249188173828,32,54.5,0
OL239179,15.142857142857142,7.653061225476191,21,42.04761904761905,0
OL239180,14.75,22.125270566666668,12,57.25,0
OL239181,15.421052631578947,28.388585100493426,19,46.0,0
OL239183,9.777777777777779,53.64357864268229,72,53.625,0
OL239184,12.333333333333334,73.99621211604166,6,59.166666666666664,0
OL239185,5.253846153846154,122.56093906050886,130,50.13076923076923,1
OL239186,11.0,23.376623370243056,12,50.666666666666664,0
OL239187,9.857142857142858,66.9202226354762,7,45.42857142857143,0
OL239188,7.875,62.221996756875,8,46.125,0
OL239189,23.313725490196077,10.321173925099723,51,56.72549019607843,0
OL239190,11.121212121212121,27.49508067956551,33,53.18181818181818,0
OL239192,17.352941176470587,18.048128346102942,17,56.23529411764706,0
OL239193,11.857142857142858,24.541975881785714,14,56.07142857142857,0
OL239194,15.454545454545455,15.95779220733066,33,50.81818181818182,0
OL239195,2.875,78.35091991390625,24,43.958333333333336,0
OL239196,16.52173913043478,28.403444384612108,23,52.0,0
OL239197,16.0,8.92857143125,7,52.57142857142857,0
OL239198,9.307692307692308,65.37962038366987,13,55.38461538461539,0
OL239199,8.615384615384615,75.86913086426283,13,38.69230769230769,0
OL239200,9.4,72.83198052086979,40,52.525,0
OL239201,15.363636363636363,19.61998229003788,22,54.13636363636363,0
OL239202,15.0,46.58594877355324,36,43.111111111111114,0
OL239203,17.333333333333332,7.440476190138889,9,58.55555555555556,0
OL239204,20.0,7.1428571434583334,5,54.6,0
OL239206,12.0,58.91329258768383,17,58.8235294117647,0
OL239207,7.631578947368421,72.95454545152411,19,60.8421052631579,0
OL239208,4.988,144.49311688299932,250,49.268,1
OL239209,16.583333333333332,29.544778138402776,24,50.958333333333336,0
OL239210,13.639344262295081,71.70250514593731,183,49.169398907103826,1
OL239211,21.0625,15.75689935375,16,55.75,0
OL239212,29.785714285714285,19.979128013735117,14,46.785714285714285,0
OL253335,14.647058823529411,33.28877004982843,17,43.64705882352941,0
OL253336,4.035714285714286,102.51507420848215,28,52.67857142857143,0
OL253339,17.6,8.9285714309375,10,63.6,0
OL253341,19.592105263157894,7.6010338355816245,76,54.10526315789474,0
OL253342,14.547511312217194,28.52573896708567,221,42.13122171945702,0
OL253343,13.91304347826087,10.176101073695651,46,48.5,0
OL253344,2.5625,177.37215909266666,80,49.6125,1
OL253345,16.62857142857143,6.607142857744048,35,51.2,0
OL253347,20.65671641791045,7.515991472018035,67,51.3134328358209,0
OL253349,289.3333333333333,5.952380951607818,36,53.30555555555556,0
OL253350,12.4,61.79823747358674,35,58.34285714285714,0
OL253351,9.363636363636363,57.12367178144886,22,52.90909090909091,0
OL253352,17.333333333333332,41.964285709236115,12,45.25,0
OL253354,20.511627906976745,32.30915886440692,86,45.116279069767444,0
OL253355,6.733333333333333,103.83549783527778,15,27.466666666666665,0
OL253356,13.2,46.98809523484723,15,46.53333333333333,0
OL253357,37.857142857142854,6.69642857202877,28,47.07142857142857,0
OL253358,17.814814814814813,20.77471140059686,54,49.370370370370374,0
OL253359,10.46951219512195,119.3187757383745,164,48.50609756097561,1
OL253361,13.333333333333334,5.952380953194445,3,48.666666666666664,0
OL253362,9.565217391304348,61.65443252837086,23,41.0,0
OL253365,9.214285714285714,75.89285712968137,28,57.17857142857143,0
OL253367,19.105263157894736,14.13533834508772,19,35.578947368421055,0
OL253369,9.333333333333334,66.32395383680556,18,47.05555555555556,0
OL253370,6.373655913978495,127.27630568191448,372,43.924731182795696,1
OL253371,19.428571428571427,8.290816328125,7,54.42857142857143,0
OL253372,15.7,9.405573593517362,60,45.61666666666667,0
OL253374,6.35,87.46347402380209,40,50.65,0
OL253375,16.086206896551722,7.419950740105998,58,52.775862068965516,0
OL253376,16.0,5.8035714288125,10,44.8,0
OL253377,9.176470588235293,40.677998474828435,17,47.8235294117647,0
OL253379,17.434782608695652,12.50352907880435,23,50.08695652173913,0
OL253380,14.538461538461538,23.29920080139423,26,56.23076923076923,0
OL253382,14.857142857142858,5.7397959188095244,7,50.42857142857143,0
OL253384,14.266666666666667,50.58549783279167,15,50.46666666666667,0
OL253387,27.4,40.795454540749994,5,57.2,0
OL253388,16.46153846153846,7.142857143798077,13,50.84615384615385,0
OL253389,6.222879684418146,183.2223438937993,507,45.175542406311635,1
OL253390,19.846153846153847,16.321178821631943,26,44.34615384615385,0
OL253391,19.272727272727273,5.681818181439394,11,43.18181818181818,0
OL253393,32.23076923076923,8.894230768884333,26,60.0,0
OL253395,16.2,31.217965369549425,150,48.68,0
OL253396,18.11111111111111,11.514249640335649,18,51.888888888888886,0
OL253397,17.625,9.613433442945603,48,50.020833333333336,0
OL253398,18.03125,8.35658482281033,64,49.734375,0
OL253399,3.6048387096774195,139.0830540425924,124,44.91129032258065,1
OL253400,31.6875,14.024452111282553,32,48.15625,0
OL253401,16.65625,10.110592533684896,32,48.28125,0
OL253403,16.366666666666667,42.665584414285945,30,52.5,0
OL253405,17.125,14.823457794791667,24,55.541666666666664,0
OL253406,32.18,54.60032467788039,50,50.32,0
OL253407,14.551724137931034,19.744178237867647,29,67.17241379310344,0
OL253408,15.10204081632653,24.085497835306374,147,45.2312925170068,0
OL253409,2.953846153846154,111.53346653108974,65,51.58461538461538,0
OL253411,3.88,243.1090909107,50,38.72,1
OL253412,12.285714285714286,18.433673470125,35,42.114285714285714,0
OL253413,15.692307692307692,5.494505494647436,39,48.205128205128204,0
OL253414,16.0,8.92857143125,16,57.25,0
OL253415,17.92,8.892857145125,25,57.04,0
OL253416,14.875,7.700892857851563,16,48.4375,0
OL253417,10.45,46.252840896231824,40,54.45,0
OL253418,16.416666666666668,25.622294375628062,12,55.583333333333336,0
OL253420,12.8,5.357142857583334,5,37.0,0
OL253421,16.227272727272727,11.662485243901516,22,50.86363636363637,0
OL253422,1.0,90.0,1,54.0,0
OL253424,16.0,8.92857143125,4,46.75,0
OL253425,18.333333333333332,16.66606541764025,27,49.7037037037037,0
OL253426,15.612403100775193,7.828073091424988,129,50.82170542635659,0
OL253431,15.117647058823529,18.296409476470586,17,52.1764705882353,0
OL253433,9.48936170212766,114.76651008173837,47,55.4468085106383,0
OL253434,16.0,8.92857143125,11,54.54545454545455,0
OL253436,18.666666666666668,8.928571430729168,6,64.5,0
OL253437,23.3,9.60876623550926,30,51.7,0
OL253439,16.5,86.2824675140625,2,59.0,0
OL253440,15.777777777777779,40.71789321583333,9,51.111111111111114,0
OL253441,19.0,7.812500001197916,8,43.5,0
OL253442,19.11764705882353,12.977463709558823,17,55.0,0
OL253444,9.0,36.750541125625,12,51.333333333333336,0
OL253445,16.0,7.7110389628030305,11,52.27272727272727,0
OL253446,19.458646616541355,68.85631286090957,133,48.421052631578945,0
OL253447,21.0,6.696428571510417,8,56.0,0
OL253448,21.88888888888889,48.17658730391299,90,47.644444444444446,0
OL253449,11.857142857142858,38.39053803517857,14,57.142857142857146,0
OL253450,15.545454545454545,36.48243801753194,66,51.196969696969695,0
OL253453,13.592592592592593,5.605158730676743,54,49.166666666666664,0
OL253454,4.546511627906977,84.92468287688597,86,45.51162790697674,0
OL253455,16.526315789473685,89.58262132980124,38,46.31578947368421,0
OL253456,19.033333333333335,20.753517317063658,60,45.78333333333333,0
OL253457,13.6,12.26298701359375,20,46.05,0
OL253459,9.239263803680982,61.27350410420852,163,57.74233128834356,0
OL253460,9.666666666666666,53.70670994847222,6,34.166666666666664,0
OL253461,8.060529634300126,166.62177576425543,793,43.70113493064313,1
OL253463,4.533333333333333,95.07467532085417,30,37.36666666666667,0
OL253464,9.75,38.474025978125,8,43.875,0
OL253466,37.86021505376344,43.65835777304102,93,49.494623655913976,0
OL253467,57.07692307692308,15.341117217939841,78,51.794871794871796,0
OL253468,17.677419354838708,20.274926686813767,31,50.67741935483871,0
OL253469,16.0,4.464285713611111,3,48.333333333333336,0
OL253471,20.8125,6.975446429351257,16,50.75,0
OL253472,13.2,16.67424242563889,30,50.666666666666664,0
OL253473,31.473684210526315,43.179254955811395,57,45.26315789473684,0
OL253474,13.714285714285714,38.85667903610119,14,31.5,0
OL253475,13.647058823529411,6.3025210094362745,17,49.23529411764706,0
OL253476,19.419354838709676,10.279639716117833,31,51.54838709677419,0
OL253478,41.57692307692308,14.32629870242388,26,52.88461538461539,0
OL253479,13.68013468013468,123.55667059979189,297,46.215488215488215,1
OL253480,36.4,10.055194805767362,30,52.5,0
OL253481,14.05,25.018668831106005,20,53.15,0
OL253482,17.0,65.73399814433036,28,56.642857142857146,0
OL253483,19.580246913580247,8.873456792037631,81,52.34567901234568,0
OL253486,6.426136363636363,188.3178374624147,528,43.78030303030303,1
OL253487,6.794871794871795,114.55044954614851,39,47.794871794871796,0
OL253488,8.609394313967861,185.22162735809934,809,47.21631644004945,1
OL253491,16.941176470588236,19.560733382250817,17,58.05882352941177,0
OL253492,22.100371747211895,41.74479795229119,269,40.60223048327138,1
OL253493,17.428571428571427,142.9237645455848,77,41.81818181818182,1
OL253494,57.863013698630134,132.709927057733,73,41.95890410958904,1
OL253495,9.677286742034944,162.52034921050233,973,45.11613566289825,1
OL253496,20.023529411764706,7.44747899250346,85,51.49411764705882,0
OL253497,24.0,8.928571429687501,2,43.5,0
OL253498,16.076923076923077,8.928571431108598,13,58.61538461538461,0
OL253500,15.648148148148149,12.31511543944237,54,39.425925925925924,0
OL253501,19.2,8.928571430625002,5,60.0,0
OL253502,24.8,8.928571428125,5,34.6,0
OL253503,10.0,44.48529411360295,17,34.470588235294116,0
OL253504,16.944444444444443,14.948593076736111,18,60.05555555555556,0
OL253505,23.25,5.580357142769097,16,43.25,0
OL253506,20.606060606060606,8.630952382992426,33,54.42424242424242,0
OL253507,20.727272727272727,7.30519480626894,22,44.77272727272727,0
OL253508,16.0,8.92857143125,1,52.0,0
OL253509,38.21875,8.201603084589843,32,50.28125,0
